id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
203666,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,4,"""Reuters News,2015-04-26,One more Ukrainian serviceman killed in rebel attacks - Ukraine military"";""Reuters News,2015-04-26,Ukraine's ceasefire under pressure as one more serviceman killed"";""Agence France Presse,2015-04-26,Ukraine soldier killed, 7 injured in east: army"";""Reuters News,2015-04-26,UPDATE 1-Ukraine's ceasefire under pressure as one more serviceman killed""",Reuters News;Reuters News;Agence France Presse;Reuters News,2015-04-26;2015-04-26;2015-04-26;2015-04-26,"One more Ukrainian serviceman killed in rebel attacks - Ukraine military;Ukraine's ceasefire under pressure as one more serviceman killed;Ukraine soldier killed, 7 injured in east: army;UPDATE 1-Ukraine's ceasefire under pressure as one more serviceman killed",Ukrainian military,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,1,2015-04-26,2015-04-26,1,0,0,0,1,1,1
203668,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Reuters News,2015-04-27,EU, Ukraine leaders meet as shelling worsens, one Ukrainian soldier killed""",Reuters News,2015-04-27,"EU, Ukraine leaders meet as shelling worsens, one Ukrainian soldier killed",military spokesman,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,1,2015-04-27,2015-04-27,1,0,0,0,1,1,1
203669,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Reuters News,2015-04-28,Ukrainian serviceman killed in rebel attacks in eastern Ukraine -Kiev military""",Reuters News,2015-04-28,Ukrainian serviceman killed in rebel attacks in eastern Ukraine -Kiev military,spokesman for the Ukrainian military,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,1,2015-04-28,2015-04-28,1,0,0,0,1,1,1
203670,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,2,"""Reuters News,2015-04-30,One Ukrainian serviceman killed in separatist attacks: Kiev military"";""Reuters News,2015-04-30,One Ukrainian serviceman killed in separatist attacks - Kiev military""",Reuters News;Reuters News,2015-04-30;2015-04-30,One Ukrainian serviceman killed in separatist attacks: Kiev military;One Ukrainian serviceman killed in separatist attacks - Kiev military,military spokesman Andriy Lysenko,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,2,2015-04-29,2015-04-30,1,0,0,0,1,1,1
203673,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""ITAR-TASS World Service,2015-04-30,Three people killed in Ukrainian forces’ shellings in DPR""",ITAR-TASS World Service,2015-04-30,Three people killed in Ukrainian forces’ shellings in DPR,rebel Donetsk administration representative Ivan Prikhodko,1,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.0,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,UKR,Europe,1,2,2015-04-29,2015-04-30,0,0,1,0,1,1,1
203671,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""ITAR-TASS World Service,2015-04-30,Three people killed in Ukrainian forces’ shellings in DPR""",ITAR-TASS World Service,2015-04-30,Three people killed in Ukrainian forces’ shellings in DPR,"rebel ""defense ministry""",4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2015-04-29,2015-04-30,0,1,0,0,1,1,1
203672,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""ITAR-TASS World Service,2015-04-30,Three people killed in Ukrainian forces’ shellings in DPR""",ITAR-TASS World Service,2015-04-30,Three people killed in Ukrainian forces’ shellings in DPR,Head of Shirokino village administration Alexander Luschenko,2,Shyrokyne village,Donetsk Oblast,Novoazovsk Raion,47.094565,37.815639,POINT (37.815639 47.094565),197716,Ukraine,369,UKR,Europe,1,2,2015-04-29,2015-04-30,0,0,1,0,1,1,1
203674,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,3,"""Agence France Presse,2015-05-01,Two soldiers, one rebel killed in east Ukraine fighting"";""Reuters News,2015-05-01,Two Ukrainian serviceman killed in past 24 hours in east: military"";""Reuters News,2015-05-01,Two Ukrainian serviceman killed in past 24 hours in east - military""",Agence France Presse;Reuters News;Reuters News,2015-05-01;2015-05-01;2015-05-01,"Two soldiers, one rebel killed in east Ukraine fighting;Two Ukrainian serviceman killed in past 24 hours in east: military;Two Ukrainian serviceman killed in past 24 hours in east - military",Ukrainian military spokesman Andriy Lysenko,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,2,2015-04-30,2015-05-01,2,0,0,0,2,2,2
203677,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,2,"""Agence France Presse,2015-05-03,Soldier and civilian killed in intensifying Ukraine clashes"";""ITAR-TASS World Service,2015-05-03,One DPR militiaman killed, seven civilians wounded in shelling by Ukrainian troops - DPR defence ministry""",Agence France Presse;ITAR-TASS World Service,2015-05-03;2015-05-03,"Soldier and civilian killed in intensifying Ukraine clashes;One DPR militiaman killed, seven civilians wounded in shelling by Ukrainian troops - DPR defence ministry","rebels, local officials, Ukrainian military",5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,2,2015-05-02,2015-05-03,1,0,0,0,1,1,1
203678,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,2,"""Agence France Presse,2015-05-03,Soldier and civilian killed in intensifying Ukraine clashes"";""ITAR-TASS World Service,2015-05-03,One DPR militiaman killed, seven civilians wounded in shelling by Ukrainian troops - DPR defence ministry""",Agence France Presse;ITAR-TASS World Service,2015-05-03;2015-05-03,"Soldier and civilian killed in intensifying Ukraine clashes;One DPR militiaman killed, seven civilians wounded in shelling by Ukrainian troops - DPR defence ministry","rebels, local officials, Ukrainian military",1,Marinka town,Donetsk Oblast,Marinka City Municipality,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,UKR,Europe,1,2,2015-05-02,2015-05-03,0,0,1,0,1,1,1
203679,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,2,"""Agence France Presse,2015-05-03,Soldier and civilian killed in intensifying Ukraine clashes"";""ITAR-TASS World Service,2015-05-03,One DPR militiaman killed, seven civilians wounded in shelling by Ukrainian troops - DPR defence ministry""",Agence France Presse;ITAR-TASS World Service,2015-05-03;2015-05-03,"Soldier and civilian killed in intensifying Ukraine clashes;One DPR militiaman killed, seven civilians wounded in shelling by Ukrainian troops - DPR defence ministry","rebels, local officials, Ukrainian military",4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2015-05-02,2015-05-03,0,0,1,0,1,1,1
203680,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Agence France Presse,2015-05-04,Two Ukraine soldiers, one rebel killed: officials""",Agence France Presse,2015-05-04,"Two Ukraine soldiers, one rebel killed: officials",military spokesman Oleksandr Motuzyanyk,4,Luhansk Oblast,Luhansk Oblast,,48.92,39.02,POINT (39.020000 48.920000),199879,Ukraine,369,UKR,Europe,1,2,2015-05-03,2015-05-04,1,0,0,0,1,1,1
203681,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Agence France Presse,2015-05-04,Two Ukraine soldiers, one rebel killed: officials""",Agence France Presse,2015-05-04,"Two Ukraine soldiers, one rebel killed: officials",DPR senior rebel official Eduard Baturin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2015-05-03,2015-05-04,1,0,0,0,1,1,1
203682,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Agence France Presse,2015-05-05,One killed, 4 wounded in latest Ukraine clashes""",Agence France Presse,2015-05-05,"One killed, 4 wounded in latest Ukraine clashes",chief of staff of the Ukrainian armed forces ,2,Donetsk International Airport,Donetsk Oblast,Donetsk City Municipality,48.075,37.725556,POINT (37.725556 48.075000),199156,Ukraine,369,UKR,Europe,1,1,2015-05-05,2015-05-05,1,0,0,0,1,1,1
203683,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,5,"""Agence France Presse,2015-05-06,Five Ukrainian soldiers killed, 12 wounded in past day: Kiev"";""Reuters News,2015-05-06,Five Ukrainian serviceman killed in past 24 hours in east - Ukraine military"";""Agence France Presse,2015-05-06,Five Ukrainian soldiers killed, 12 wounded in past day: Kiev"";""Agence France Presse,2015-05-06,Ukraine says five soldiers killed as talks resume over truce"";""Reuters News,2015-05-06,Russian report blames Kiev for downing of MH17 airliner: newspaper""",Agence France Presse;Reuters News;Agence France Presse;Agence France Presse;Reuters News,2015-05-06;2015-05-06;2015-05-06;2015-05-06;2015-05-06,"Five Ukrainian soldiers killed, 12 wounded in past day: Kiev;Five Ukrainian serviceman killed in past 24 hours in east - Ukraine military;Five Ukrainian soldiers killed, 12 wounded in past day: Kiev;Ukraine says five soldiers killed as talks resume over truce;Russian report blames Kiev for downing of MH17 airliner: newspaper",Ukrainian spokesman Andriy Lysenko said,2,Avdiivka town,Donetsk Oblast,Avdiivka City Municipality,48.145278,37.745,POINT (37.745000 48.145278),199156,Ukraine,369,UKR,Europe,1,2,2015-05-05,2015-05-06,4,0,0,0,4,4,4
203684,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,5,"""Agence France Presse,2015-05-06,Five Ukrainian soldiers killed, 12 wounded in past day: Kiev"";""Reuters News,2015-05-06,Five Ukrainian serviceman killed in past 24 hours in east - Ukraine military"";""Agence France Presse,2015-05-06,Five Ukrainian soldiers killed, 12 wounded in past day: Kiev"";""Agence France Presse,2015-05-06,Ukraine says five soldiers killed as talks resume over truce"";""Reuters News,2015-05-06,Russian report blames Kiev for downing of MH17 airliner: newspaper""",Agence France Presse;Reuters News;Agence France Presse;Agence France Presse;Reuters News,2015-05-06;2015-05-06;2015-05-06;2015-05-06;2015-05-06,"Five Ukrainian soldiers killed, 12 wounded in past day: Kiev;Five Ukrainian serviceman killed in past 24 hours in east - Ukraine military;Five Ukrainian soldiers killed, 12 wounded in past day: Kiev;Ukraine says five soldiers killed as talks resume over truce;Russian report blames Kiev for downing of MH17 airliner: newspaper",Ukrainian spokesman Andriy Lysenko said,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,2,2015-05-05,2015-05-06,1,0,0,0,1,1,1
203685,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Reuters News,2015-05-08,UPDATE 1-Two Ukrainian serviceman killed, 26 wounded in past 24 hours- Ukrainian military""",Reuters News,2015-05-08,"UPDATE 1-Two Ukrainian serviceman killed, 26 wounded in past 24 hours- Ukrainian military","Ukraine's military, Ukraine's president Poroshenko",2,Horlivka town,Donetsk Oblast,Horlivka City Municipality,48.3,38.05,POINT (38.050000 48.300000),199157,Ukraine,369,UKR,Europe,1,2,2015-05-07,2015-05-08,2,0,0,0,2,2,2
203686,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,3,"""Reuters News,2015-05-16,One Ukrainian serviceman killed in fresh separatist attacks: Kiev military"";""Reuters News,2015-05-16,One Ukrainian serviceman killed in fresh separatist attacks - Kiev military"";""Agence France Presse,2015-05-16,One Ukrainian soldier killed, 3 wounded in war-torn east""",Reuters News;Reuters News;Agence France Presse,2015-05-16;2015-05-16;2015-05-16,"One Ukrainian serviceman killed in fresh separatist attacks: Kiev military;One Ukrainian serviceman killed in fresh separatist attacks - Kiev military;One Ukrainian soldier killed, 3 wounded in war-torn east",Ukrainian military spokesman ,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,2,2015-05-15,2015-05-16,1,0,0,0,1,1,1
203687,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Reuters News,2015-05-17,Three Ukrainian servicemen killed, 17 wounded in past 24 hours in east - Ukrainian military""",Reuters News,2015-05-17,"Three Ukrainian servicemen killed, 17 wounded in past 24 hours in east - Ukrainian military",Ukrainian military spokesman,1,Svitlodarsk town,Donetsk Oblast,Artemivsk Raion,48.435297,38.220482,POINT (38.220482 48.435297),199157,Ukraine,369,UKR,Europe,1,2,2015-05-16,2015-05-17,2,0,0,0,2,2,2
203688,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,2,"""Reuters News,2015-05-17,Three Ukrainian servicemen killed, 17 wounded in past 24 hours in east - Ukrainian military"";""ITAR-TASS World Service,2015-05-17,One Ukrainian servicemen killed, three volunteers wounded as Ukrainian military vehicle rans into landmine in Lugansk region""",Reuters News;ITAR-TASS World Service,2015-05-17;2015-05-17,"Three Ukrainian servicemen killed, 17 wounded in past 24 hours in east - Ukrainian military;One Ukrainian servicemen killed, three volunteers wounded as Ukrainian military vehicle rans into landmine in Lugansk region","Yaroslav Galas, a spokesman for the Lugansk region military and civil administration",2,Popasna town,Luhansk Oblast,Popasna Raion,48.633333,38.38,POINT (38.380000 48.633333),199877,Ukraine,369,UKR,Europe,1,2,2015-05-16,2015-05-17,4,0,0,0,4,4,4
203689,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Reuters News,2015-05-19,UPDATE 1-Battle erupts in eastern Ukraine, four Ukrainian soldiers killed - regional chief""",Reuters News,2015-05-19,"UPDATE 1-Battle erupts in eastern Ukraine, four Ukrainian soldiers killed - regional chief",,2,Katerinivka village,Luhansk Oblast,Popasna Raion,48.668695,38.483163,POINT (38.483163 48.668695),199877,Ukraine,369,UKR,Europe,1,1,2015-05-19,2015-05-19,4,0,0,0,4,4,4
204566,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,3,"""Reuters News,2015-05-22,One worker killed in heavy shelling of Avdiyivka coke plant in east Ukraine - Metinvest"";""Reuters News,2015-05-22,UPDATE 1-Shelling kills one worker at east Ukraine coke plant - Metinvest"";""Reuters News,2015-05-22,Shelling kills one worker at east Ukraine coke plant: Metinvest""",Reuters News;Reuters News;Reuters News,2015-05-22;2015-05-22;2015-05-22,One worker killed in heavy shelling of Avdiyivka coke plant in east Ukraine - Metinvest;UPDATE 1-Shelling kills one worker at east Ukraine coke plant - Metinvest;Shelling kills one worker at east Ukraine coke plant: Metinvest,"Metinvest, the company owning the plant",1,Avdiivka town,Donetsk Oblast,Avdiivka City Municipality,48.145278,37.745,POINT (37.745000 48.145278),199156,Ukraine,369,UKR,Europe,1,2,2015-05-21,2015-05-22,0,0,1,0,1,1,1
204570,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,3,"""Reuters News,2015-05-22,Three Ukrainian servicemen killed in fighting in eastern Ukraine - Kiev military"";""Reuters News,2015-05-22,Fresh fighting erupts in east Ukraine, three Ukrainian soldiers killed"";""Reuters News,2015-05-22,UPDATE 1-Fresh fighting erupts in east Ukraine, three Ukrainian soldiers killed""",Reuters News;Reuters News;Reuters News,2015-05-22;2015-05-22;2015-05-22,"Three Ukrainian servicemen killed in fighting in eastern Ukraine - Kiev military;Fresh fighting erupts in east Ukraine, three Ukrainian soldiers killed;UPDATE 1-Fresh fighting erupts in east Ukraine, three Ukrainian soldiers killed",Military spokesman Andriy Lysenko,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,2,2015-05-21,2015-05-22,3,0,0,0,3,3,3
204578,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Reuters News,2015-05-23,UPDATE 1-One Ukrainian serviceman killed in separatist east - Kiev military""",Reuters News,2015-05-23,UPDATE 1-One Ukrainian serviceman killed in separatist east - Kiev military,Ukrainian military spokesman Andriy Lysenko,2,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.0,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,UKR,Europe,1,2,2015-05-22,2015-05-23,1,0,0,0,1,1,1
204572,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,3,"""Reuters News,2015-05-23,Top rebel commander killed in east Ukraine - report"";""Agence France Presse,2015-05-24,Rebel commander 'killed in eastern Ukraine'"";""Agence France Presse,2015-05-24,Ukraine rebels deny internal strife after commander's slaying""",Reuters News;Agence France Presse;Agence France Presse,2015-05-23;2015-05-24;2015-05-24,Top rebel commander killed in east Ukraine - report;Rebel commander 'killed in eastern Ukraine';Ukraine rebels deny internal strife after commander's slaying,"rebels' press agency, rebel prosecuter",2,Alchevsk town,Luhansk Oblast,Alchevsk City Municipality,48.477778,38.797778,POINT (38.797778 48.477778),199158,Ukraine,369,UKR,Europe,1,1,2015-05-23,2015-05-23,0,0,0,0,0,0,7
204580,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Reuters News,2015-05-24,One Ukrainian serviceman killed in separatist attacks in southeast - military""",Reuters News,2015-05-24,One Ukrainian serviceman killed in separatist attacks in southeast - military,military spokesman Dmytro Gorbunov,1,Shyrokyne village,Donetsk Oblast,Novoazovsk Raion,47.094565,37.815639,POINT (37.815639 47.094565),197716,Ukraine,369,UKR,Europe,1,1,2015-05-24,2015-05-24,1,0,0,0,1,1,1
204582,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Agence France Presse,2015-05-25,One Ukrainian soldier, one rebel killed in war-torn east""",Agence France Presse,2015-05-25,"One Ukrainian soldier, one rebel killed in war-torn east",Rebel authorities,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,2,2015-05-24,2015-05-25,0,1,0,0,1,1,1
204585,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Agence France Presse,2015-05-26,Six killed in east Ukraine fighting: officials""",Agence France Presse,2015-05-26,Six killed in east Ukraine fighting: officials,rebels,2,Shyrokyne village,Donetsk Oblast,Novoazovsk Raion,47.094565,37.815639,POINT (37.815639 47.094565),197716,Ukraine,369,UKR,Europe,1,2,2015-05-25,2015-05-26,0,4,0,0,4,4,4
204587,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Agence France Presse,2015-05-26,Six killed in east Ukraine fighting: officials""",Agence France Presse,2015-05-26,Six killed in east Ukraine fighting: officials,Ukraine spokesman,1,Avdiivka town,Donetsk Oblast,Avdiivka City Municipality,48.145278,37.745,POINT (37.745000 48.145278),199156,Ukraine,369,UKR,Europe,1,2,2015-05-25,2015-05-26,0,0,1,0,1,1,1
204588,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Agence France Presse,2015-05-26,Six killed in east Ukraine fighting: officials""",Agence France Presse,2015-05-26,Six killed in east Ukraine fighting: officials,pro-Kiev governor of Lugansk,4,Luhansk Oblast,Luhansk Oblast,,48.92,39.02,POINT (39.020000 48.920000),199879,Ukraine,369,UKR,Europe,1,2,2015-05-25,2015-05-26,1,0,0,0,1,1,2
204590,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,2,"""ITAR-TASS World Service,2015-05-26,Child, man killed in Gorlovka shelling by Ukrainian army - DPR Emergencies Ministry"";""ITAR-TASS World Service,2015-05-26,Three killed in Gorlovka shelling by Ukrainian army - DPR Defense Ministry""",ITAR-TASS World Service;ITAR-TASS World Service,2015-05-26;2015-05-26,"Child, man killed in Gorlovka shelling by Ukrainian army - DPR Emergencies Ministry;Three killed in Gorlovka shelling by Ukrainian army - DPR Defense Ministry",self-proclaimed Donetsk People’s Republic (DPR) Defense Ministry spokesman Eduard Basurin,2,Horlivka town,Donetsk Oblast,Horlivka City Municipality,48.3,38.05,POINT (38.050000 48.300000),199157,Ukraine,369,UKR,Europe,1,1,2015-05-26,2015-05-26,0,0,3,0,3,3,3
204594,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,2,"""ITAR-TASS World Service,2015-05-27,Kiev forces shell DPR 25 times over past 24 hours, five persons killed - Defence Ministry"";""Reuters News,2015-05-28,One Ukrainian serviceman killed by land mine in east Ukraine - regional chief""",ITAR-TASS World Service;Reuters News,2015-05-27;2015-05-28,"Kiev forces shell DPR 25 times over past 24 hours, five persons killed - Defence Ministry;One Ukrainian serviceman killed by land mine in east Ukraine - regional chief",,2,Luhansk town,Luhansk Oblast,Luhansk City Municipality,48.566667,39.3,POINT (39.300000 48.566667),199879,Ukraine,369,UKR,Europe,1,2,2015-05-26,2015-05-27,1,0,0,0,1,1,1
204595,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""ITAR-TASS World Service,2015-05-27,Kiev forces shell DPR 25 times over past 24 hours, five persons killed - Defence Ministry""",ITAR-TASS World Service,2015-05-27,"Kiev forces shell DPR 25 times over past 24 hours, five persons killed - Defence Ministry",rebel DPR Defence Ministry,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2015-05-26,2015-05-27,0,2,3,0,5,5,5
204596,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,2,"""Reuters News,2015-05-29,One Ukrainian servicemen killed in east Ukraine"";""Reuters News,2015-05-29,One Ukrainian servicemen killed in east Ukraine""",Reuters News;Reuters News,2015-05-29;2015-05-29,One Ukrainian servicemen killed in east Ukraine;One Ukrainian servicemen killed in east Ukraine,Kiev military spokesman,5,Donets Basin Area,,,48.15,38.65,POINT (38.650000 48.150000),199158,Ukraine,369,UKR,Europe,1,2,2015-05-28,2015-05-29,1,0,0,0,1,1,1
204597,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Agence France Presse,2015-05-31,Five killed in eastern Ukraine fighting""",Agence France Presse,2015-05-31,Five killed in eastern Ukraine fighting,"local military spokesman Evgen Silkin, regional pro-Kiev governor Gennady Moskal",1,Marinka town,Donetsk Oblast,Marinka City Municipality,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,UKR,Europe,1,2,2015-05-30,2015-05-31,3,0,0,0,3,3,3
204598,2015,1,2015,2015,1,13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369.0,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Agence France Presse,2015-05-31,Five killed in eastern Ukraine fighting""",Agence France Presse,2015-05-31,Five killed in eastern Ukraine fighting,"local military spokesman Evgen Silkin, regional pro-Kiev governor Gennady Moskal",2,Debaltseve town,Donetsk Oblast,Debaltseve City Municipality,48.333333,38.4,POINT (38.400000 48.333333),199157,Ukraine,369,UKR,Europe,1,2,2015-05-30,2015-05-31,1,0,0,0,1,1,1
